"报表期起始日","报表期截止日","销售商品、提供劳务收到的现金","客户存款和同业存放款项净增加","向中央银行借款净增加额","向其他金融机构拆入资金净增加","收到原保险合同保费取得的现金","收到再保险业务现金净额","保户储金及投资款净增加额","处置交易性金融资产净增加额","收取利息、手续费及佣金的现金","拆入资金净增加额","回购业务资金净增加额","收到的税费返还","收到的其他与经营活动有关的现","特殊处理本身不平经营流入","特殊处理格式不同经营流入","经营活动现金流入小计","购买商品、接受劳务支付的现金","客户贷款及垫款净增加额","存放中央银行和同业款项净增加","支付原保险合同赔付款项的现金","支付利息、手续费及佣金的现金","支付保单红利的现金","支付给职工以及为职工支付的现","支付的各项税费","支付的其他与经营活动有关的现","特殊处理本身不平经营流出","特殊处理格式不同经营流出","经营活动现金流出小计","特殊处理本身不平经营净额","特殊处理格式不同经营净额","一、经营活动产生的现金流量净","收回投资所收到的现金","取得投资收益收到的现金","处置固定资产、无形资产和其他","处置子公司及其他营业单位收到","收到的其他与投资活动有关的现","减少质押和定期存款所收到的现","特殊处理本身不平投资流入","特殊处理格式不同投资流入","投资活动现金流入小计","购建固定资产、无形资产和其他","投资所支付的现金","质押贷款净增加额","取得子公司及其他营业单位支付","支付的其他与投资活动有关的现","增加质押和定期存款所支付的现","特殊处理本身不平投资流出","特殊处理格式不同投资流出","投资活动现金流出小计","特殊处理本身不平投资净额","特殊处理格式不同投资净额","二、投资活动产生的现金流量净","吸收投资收到的现金","其中：子公司吸收少数股东投资","取得借款收到的现金","发行债券收到的现金","收到其他与筹资活动有关的现金","特殊处理本身不平筹资流入","特殊处理格式不同筹资流入","筹资活动现金流入小计","偿还债务支付的现金","分配股利、利润或偿付利息所支","其中：子公司支付给少数股东的","支付其他与筹资活动有关的现金","特殊处理本身不平筹资流出","特殊处理格式不同筹资流出","筹资活动现金流出小计","特殊处理本身不平筹资净额","特殊处理格式不同筹资净额","三、筹资活动产生的现金流量净","四、汇率变动对现金及现金等价","特殊处理本身不平现金净额","特殊处理格式不同现金净额","五、现金及现金等价物净增加额","期初现金及现金等价物余额","特殊处理本身不平现金期末","特殊处理格式不同现金期末","六、期末现金及现金等价物余额","净利润","少数股东权益","未确认的投资损失","资产减值准备","固定资产折旧、油气资产折耗、","投资性房地产折旧、摊销","无形资产摊销","长期待摊费用摊销","待摊费用的减少","预提费用的增加","处置固定资产、无形资产和其他","固定资产报废损失","公允价值变动损失","递延收益增加（减：减少）","预计负债","财务费用","投资损失","递延所得税资产减少","递延所得税负债增加","存货的减少","经营性应收项目的减少","经营性应付项目的增加","已完工尚未结算款的减少(减:","已结算尚未完工款的增加(减:","其他","特殊处理本身不平经营净额附表","特殊处理格式不同经营净额附表","经营活动产生现金流量净额","债务转为资本","一年内到期的可转换公司债券","融资租入固定资产","现金的期末余额","现金的期初余额","现金等价物的期末余额","现金等价物的期初余额","特殊处理本身不平现金净额附表","特殊处理格式不同现金净额附表","现金及现金等价物的净增加额"
20080101,20080630,2445233812.85,,,,,,,,,,,74284.99,25513254.17,,,2470821352.01,1245372934.35,,,,,,60629352.23,473298598.66,241612261.39,,,2020913146.63,,,449908205.38,65445200,350000,11000,,,,,,65806200,57087951.38,300000,,5369179.06,,,,,62757130.44,,,3049069.56,17400000,,,,3101430.48,,,20501430.48,,487565791.57,,502283.98,,,488068075.55,,,-467566645.07,-333388.75,,,-14942758.88,444308234.54,,,429365475.66,741350985.34,,,580152.43,36271973.01,,3149209.14,,,,-760882.89,71568.1,,,,455291.08,-126075985.28,877428.82,,54986349.56,63867594.91,-324865478.84,,,,,,449908205.38,,,,429365475.66,444308234.54,,,,,-14942758.88
20080101,20080331,1251010618.04,,,,,,,,,,,,539960.77,,,1251550578.81,876650685.12,,,,,,41375015.82,198250737.89,130392243.94,,,1246668682.77,,,4881896.04,65445200,,,,,,,,65445200,42167957.78,,,5369179.06,,,,,47537136.84,,,17908063.16,,,,,2219132.9,,,2219132.9,,23537385.24,,,,,23537385.24,,,-21318252.34,29886.42,,,1501593.28,444308234.54,,,445809827.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445809827.82,444308234.54,,,,,1501593.28
20070101,20071231,3291982481.69,,,,,,,,,,,521754.7,44266384.82,,,3336770621.21,1050412412.92,,,,,,109211076.48,662009930.06,286307611.93,,,2107941031.39,,,1228829589.82,171886328,1424652.65,678534.58,,,,,,173989515.23,280868914.04,1148818144.76,,,,,,,1429687058.8,,,-1255697543.57,,,100000000,,280259399.07,,,380259399.07,374000000,311642612.14,,1111371.46,,,686753983.6,,,-306494584.53,-287095.14,,,-333649633.42,777957867.96,,,444308234.54,773367100.52,-1524534.87,,11666017.47,62424025.93,,5103031.51,5061150.15,,,2183358.02,,,,,13925590.04,-158789780.39,-8442925.53,-6254885.12,-21001120.83,78879986,472232576.92,,,,,,1228829589.82,,,,444308234.54,777957867.96,,,,,-333649633.42
20070101,20070930,2517762312.49,,,,,,,,,,,531671.37,365335115.65,,,2883629099.51,737402187.39,,,,,,90917782.19,454654107.18,301368825.34,,,1584342902.1,,,1299286197.41,900000,792697.72,55296.78,,,,,,1747994.5,225696076.96,938440639.41,,,,,,,1164136716.37,,,-1162388721.87,,,100000000,,6059203.8,,,106059203.8,274000000,310328603.56,,356425.26,,,584685028.82,,,-478625825.02,-316293.14,,,-342044642.62,777957867.96,,,435913225.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435913225.34,777957867.96,,,,,-342044642.62
20070101,20070630,1603965531.85,0,0,0,0,0,0,0,0,0,0,531671.37,39090872.72,,,1643588075.94,736836434.93,0,0,0,0,0,61238113.49,380087183.66,273464635.98,,,1451626368.06,,,191961707.88,0,792697.72,55296.78,0,0,,,,847994.5,147507641.44,39430991,0,0,0,,,,186938632.44,,,-186090637.94,0,0,0,0,5886609.43,,,5886609.43,254000000,1807875.49,0,340352.21,,,256148227.7,,,-250261618.27,-137560.55,,,-244528108.88,777957867.96,,,533429759.08,253849205.46,0,,15325180.24,30141126.43,,2536540.68,1504725.8,0,0,318563.29,0,-474484,,,-3600821.18,-792697.72,-7277804.29,156579.72,-98477743.3,-50594360.27,51427934.67,,,-2080237.65,,,191961707.88,0,0,0,533429759.08,777957867.96,0,0,,,-244528108.88
20070101,20070331,884115177.56,,,,,,,,,,,,18712090.02,,,902827267.58,465974870.43,,,,,,33043078.78,213255878.51,125759902.69,,,838033730.41,,,64793537.17,,132733,,,,,,,132733,27839092.41,100000,,,,,,,27939092.41,,,-27806359.41,,,,,,,,,144000000,298238.69,,,,,144298238.69,,,-144298238.69,,,,-107311060.93,777957867.96,,,670646807.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670646807.03,777957867.96,,,,,-107311060.93
20060101,20061231,2178044775.03,,,,,,,,,,,416855.15,30173766.99,,,2208635397.17,1038006601.36,,,,,,99337768.33,475118833.95,239192780.88,,,1851655984.52,,,356979412.65,13367325.32,2098000,40538237.04,,,,,,56003562.36,175918450.12,130000,,,,,,,176048450.12,,,-120044887.76,354322000,,339000000,,2471147.3,,,695793147.3,405000000,46209574.29,,777105.09,,,451986679.38,,,243806467.92,,,,480740992.81,297216875.15,,,777957867.96,323059806.7,,,-4967048.4,73710682.52,,4796753.99,5836697.83,,,3139303.1,,83678.21,,,10859545.16,5132479.25,7631320.17,3551407.89,-76907443.04,-150737452.07,151789681.34,,,,,,356979412.65,,,,777957867.96,297216875.15,,,,,480740992.81
20060101,20060930,1574096747.59,,,,,,,,,,,,27818806.6,,,1601915554.19,697383158.56,,,,,,60135568.51,395408187.64,210141121.46,,,1363068036.17,,,238847518.02,15867325.32,1960060.04,40585983.95,,,,,,58413369.31,31219268.35,0,,,,,,,31219268.35,,,27194100.96,,,279000000,,0,,,279000000,370000000,44542078.2,,0,,,414542078.2,,,-135542078.2,0,,,130499540.78,297216875.15,,,427716415.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427716415.93,297216875.15,,,,,130499540.78
20060101,20060630,1143082037.74,0,0,0,0,0,0,0,0,0,0,0,22264587.63,,,1165346625.37,571984351.97,0,0,0,0,0,41311495.02,265566187.13,161533246.06,,,1040395280.18,,,124951345.19,8623129.77,1850000,22770000,0,0,,,,33243129.77,27743843.37,0,0,0,1285376.57,,,,29029219.94,,,4213909.83,0,0,180000000,0,94014.79,,,180094014.79,250000000,6668125.77,0,10695.34,,,256678821.11,,,-76584806.32,-39223.67,,,52541225.03,297216875.15,,,349758100.18,183466173.43,0,,2441079.93,34720463.51,,1918475.13,2405135.39,0,0,1826276.45,2483735.23,0,,,6584806.32,-2012795.59,-2064628.24,0,467966.13,-25826382.6,-85785908.77,,,4326948.87,,,124951345.19,0,0,0,349758100.18,297216875.15,0,0,,,52541225.03
20060101,20060331,532769475.28,,,,,,,,,,,,32122900.33,,,564892375.61,243772616.35,,,,,,31932036.94,176705152.82,91460848.95,,,543870655.06,,,21021720.55,1223129.77,250000,23770000,,,,,,25243129.77,10321788.02,15000,,,1000000,,,,11336788.02,,,13906341.75,,,85000000,,1603.93,,,85001603.93,75000000,5185888.64,,,,,80185888.64,,,4815715.29,,,,39743777.59,297216875.15,,,336960652.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336960652.74,297216875.15,,,,,39743777.59
20050101,20051231,1965209396.56,,,,,,,,,,,0,17097078.46,,,1982306475.02,979435165.59,,,,,,61640292.45,347268958.41,368612340.33,,,1756956756.78,,,225349718.24,115000000,2312817,685664.23,,18000000,,,,135998481.23,70464629.65,25000,,,0,,,,70489629.65,,,65508851.58,0,,205000000,,3514063.78,,,208514063.78,400800000,59118212.73,0,164600.55,,,460082813.28,,,-251568749.5,0,,,39289820.32,257927054.83,,,297216875.15,46181262.98,-2132527.27,0,41534176.92,76955373.19,,5264696.48,1078506.04,526750.13,-614982.3,9671784.53,497256.69,,,,22072053.14,32918771.21,,0,-235738709.38,-103461228.89,330596534.77,,,0,,,225349718.24,0,0,0,297216875.15,257927054.83,0,0,,,39289820.32
20050101,20050930,1234370183.8,,,,,,,,,,,0,29465099.75,,,1263835283.55,539244075.4,,,,,,43606244.93,203397590.69,298637539.3,,,1084885450.32,,,178949833.23,62000000,1900817,1018250.34,,0,,,,64919067.34,57172547.51,0,,,0,,,,57172547.51,,,7746519.83,0,,116620000,,3380.38,,,116623380.38,268077000,54405038.21,0,0,,,322482038.21,,,-205858657.83,0,,,-19162304.77,257927054.83,,,238764750.06,33205677.69,-2189911.37,0,34518337.52,49199997.47,,3882577.61,128197.71,-2178614.02,42745.46,2268614.69,0,,,,16841419.67,-2578203.42,,0,24187120.13,-71952112.12,93573986.21,,,0,,,178949833.23,0,0,0,238764750.06,257927054.83,0,0,,,-19162304.77
20050101,20050630,859650110.97,,,,,,,,,,,0,26138930.97,,,885789041.94,406522046.01,,,,,,27667249.19,126390362.3,188006044.43,,,748585701.93,,,137203340.01,0,250000,746554.05,,0,,,,996554.05,33187964.66,0,,,0,,,,33187964.66,,,-32191410.61,0,,40000000,,2423862.85,,,42423862.85,130277000,15453375.84,0,3000000,,,148730375.84,,,-106306512.99,0,,,-1294583.59,257927054.83,,,256632471.24,34959766.04,-1468134.65,0,33557553.21,33051307.98,,3291701.63,85465.34,-2429591.01,6419875.43,931694.13,0,,,,11096415.11,-365028.94,,0,25040227.27,-48603216.38,41635304.85,,,0,,,137203340.01,0,0,0,256632471.24,257927054.83,0,0,,,-1294583.59
20050101,20050331,468000856.7,,,,,,,,,,,0,12125161.9,,,480126018.6,178055643.07,,,,,,18207553.17,67514246.77,107709158.19,,,371486601.2,,,108639417.4,0,250000,0,,0,,,,250000,11219269.44,0,,,0,,,,11219269.44,,,-10969269.44,0,,0,,0,,,0,50000000,6760739.12,0,0,,,56760739.12,,,-56760739.12,0,,,40909408.84,257927054.83,,,298836463.67,52835212.43,-623835.48,0,0,16163079.87,,1323339.37,42733.58,-1145919.63,4462820.87,312250.89,0,,,,6760739.12,-400357.48,,0,55522975.09,-46101466,19487844.77,,,0,,,108639417.4,0,0,0,298836463.67,257927054.83,0,0,,,40909408.84
20040101,20041231,1742341991.42,,,,,,,,,,,0,28565751.11,,,1770907742.53,869793805.11,,,,,,67179389.02,263819412.36,343939467.84,,,1544732074.33,,,226175668.2,4009377.77,754249.83,1033736.6,,0,,,,5797364.2,102338509.02,73030000,,,3811403.32,,,,179179912.34,,,-173382548.14,0,,493400000,,1425840.06,,,494825840.06,705800000,34945369.1,0,176351.08,,,740921720.18,,,-246095880.12,0,,,-193302760.06,451229814.89,,,257927054.83,45411250.96,-6318857.73,0,12815120.14,65896692.8,,5497819.57,1416714.45,493853.24,268830.06,-3820767.8,2805456.94,,,,33695880.12,-724312.73,,0,-29550908.37,67936554.95,29968444.66,,,383896.94,,,226175668.2,0,0,0,257927054.83,451229814.89,0,0,,,-193302760.06
20040101,20040930,1181831519.27,,,,,,,,,,,0,48642406.86,,,1230473926.13,627285110.9,,,,,,43667656.67,175338987.3,294740590.19,,,1141032345.06,,,89441581.07,0,754249.83,177212.52,,0,,,,931462.35,56889923.88,25000000,,,0,,,,81889923.88,,,-80958461.53,0,,253000000,,0,,,253000000,425000000,24149069.69,0,0,,,449149069.69,,,-196149069.69,0,,,-187665950.15,451229814.89,,,263563864.74,31461476.29,-5870913.75,0,-835521.7,48598197.4,,3679234.51,1152648.74,-2593895.54,-2403785.91,21045.28,2668283.45,,,,24149069.69,-856891.02,,0,2288154.02,37471766.62,-49487287.01,,,0,,,89441581.07,0,0,0,263563864.74,451229814.89,0,0,,,-187665950.15
20040101,20040630,812642841.88,,,,,,,,,,,0,9403904.35,,,822046746.23,441994834.47,,,,,,34389802.56,92011924.4,170930712.45,,,739327273.88,,,82719472.35,0,754249.83,171532.52,,0,,,,925782.35,30191723.88,10000000,,,3771096.11,,,,43962819.99,,,-43037037.64,0,,105600000,,4955011.79,,,110555011.79,282000000,19580499.62,0,0,,,301580499.62,,,-191025487.83,0,,,-151343053.12,451229814.89,,,299886761.77,33139034.89,-5158321.51,0,-835521.7,32788532.37,,2377928.1,777916.16,-1278918.27,3881884.98,21045.28,-776.2,,,,17061590.89,2293466.51,,0,48759560.86,48155254.81,-99263204.82,,,0,,,82719472.35,0,0,0,299886761.77,451229814.89,0,0,,,-151343053.12
20040101,20040331,426910146.57,,,,,,,,,,,0,15124954.61,,,442035101.18,219120169.33,,,,,,19497963.69,55932282.59,133254113.23,,,427804528.84,,,14230572.34,0,0,0,,0,,,,0,15860341.25,0,,,0,,,,15860341.25,,,-15860341.25,0,,45000000,,0,,,45000000,89000000,8660352.82,0,0,,,97660352.82,,,-52660352.82,0,,,-54290121.73,451229814.89,,,396939693.16,51188180.42,-703157.92,0,0,16135469.94,,1283123.28,403183.58,93473.68,3236506.14,0,0,,,,8668365.4,-168648.6,,0,55630345.19,-97246287.6,-24289981.17,,,0,,,14230572.34,0,0,0,396939693.16,451229814.89,0,0,,,-54290121.73
20030101,20031231,1437799973.62,,,,,,,,,,,175775.59,22266949.38,,,1460242698.59,633526340.53,,,,,,66085951.12,329708358.48,317506104.52,,,1346826754.65,,,113415943.94,18076621.81,837565.5,1496210,,,,,,20410397.31,131978540.79,0,,,,,,,131978540.79,,,-111568143.48,,,733200000,,7633625.91,,,740833625.91,633220000,84705404.85,,32887.11,,,717958291.96,,,22875333.95,-11872.05,,,24711262.36,426518552.53,-783407.8,,451229814.89,41841463.96,-2628967.64,,3149938.62,54888112.72,,8544585.27,1500180.08,842319.16,391703.9,7345205.54,,,,,33070133.15,-3029049.82,,,-126258147.87,-25780764.72,120216443.34,,,106196.05,,,113415943.94,,,,451229814.89,426518552.53,,,,,24711262.36
20030101,20030930,951307768.06,,,,,,,,,,,175775.59,68996460.21,0,0,1020480003.86,448416639.97,,,,,,44123229.53,190205891.2,242915819.74,0,0,925661580.44,0,0,94818423.42,16419574.01,297812.29,82990.77,0,0,,0,0,16800377.07,122254808.02,1746311.11,,0,0,,0,0,124001119.13,0,0,-107200742.06,0,0,430817000,,2619638.15,0,0,433436638.15,434020000,24860413.12,0,125190.79,0,0,459005603.91,0,0,-25568965.76,-11872.05,0,0,-37963156.45,426518552.53,0,0,388555396.08,36761811.71,-2073307.69,0,8475574.49,38701392.65,,6441287.14,1126135.42,-4782578.01,-179266.32,180002.4,0,,,,23934415.76,-1596616.53,,0,-32049417.05,-68746035.07,85519655.92,,,3105368.6,0,0,94818423.42,0,0,0,388555396.08,426518552.53,0,0,,,-37963156.45
20030101,20030630,634371843.07,,,,,,,,,,,187644.1,3237723.22,0,0,637797210.39,245747012.47,,,,,,33504431.63,137630333.34,137812737.95,0,0,554694515.39,0,0,83102695,1757000,0,72200,0,0,,0,0,1829200,94800902.34,300000,,0,0,,0,0,95100902.34,0,0,-93271702.34,0,0,217857000,,2668791.12,0,0,220525791.12,236020000,19718111.77,0,28761.62,0,0,255766873.39,0,0,-35241082.27,-11872.05,0,0,-45421961.66,426518552.53,-20,0,381096590.87,41622653.08,-789186.16,0,5768683.38,27847775,,4269814.38,717429.82,-879196.39,5983642.48,136956.71,0,,,,16384357.04,-1002897,,0,-42170407.5,-14589294.93,39802385.09,,,0,0,0,83102695,0,0,0,381096590.87,426518552.53,0,0,,,-45421961.66
20030101,20030331,309878781.19,,,,,,,,,,,0,606660.04,,,310485441.23,107390353.53,,,,,,20437017.65,46283076.79,108710174.89,,,282820622.86,,,27664818.37,0,0,42000,,0,,,,42000,49097338.57,0,,,2542126.98,,,,51639465.55,,,-51597465.55,0,,60980000,,0,,,60980000,60000000,8868114.43,0,0,,,68868114.43,,,-7888114.43,0,,,-31820761.61,426518552.53,,,394697790.92,51101253.8,75110.63,0,0,13646410.34,,2103731.67,332000.01,572637.31,3278530.04,-11209.23,0,,,,8588134.82,-532761.92,,0,-15132265,-121348169.07,81514511.27,,,3476903.7,,,27664818.37,0,0,0,394697790.92,426518552.53,0,0,,,-31820761.61
20020101,20021231,1283346745.97,,,,,,,,,,,4935.78,6546558.23,0,0,1289898239.98,542739988.1,,,,,,124086428.76,381883243.79,268388208.85,0,0,1317097869.5,0,0,-27199629.52,0,651586.28,3014103.13,0,0,,0,0,3665689.41,79662613.6,10100000,,0,0,,0,0,89762613.6,0,0,-86096924.19,284450306.22,0,512900726.26,,63318.68,0,0,797414351.16,394050000,109459881.66,100000,2755.15,0,0,503512636.81,0,0,293901714.35,0,0,0,180605160.64,245913391.89,0,0,426518552.53,51424620.73,683477.81,0,3960589.75,53582747.41,,8519580,3087196.51,-637845.24,-485508.74,1577823.14,32678.51,,,,29191432.86,-2752048.38,,0,-108358310.1,-7225837.64,-37539362.47,,,-22260863.67,0,0,-27199629.52,0,0,0,426518552.53,245913391.89,0,0,,,180605160.64
20020101,20020630,615122594.23,,,,,,,,,,,4935.78,3910469.76,,,619037999.77,324200602.5,,,,,,43197430.87,208212039.71,99203377.27,,,674813450.35,,,-55775450.58,0,501586.28,701752.9,,0,,,,1203339.18,15874004.16,11227236.3,,,0,,,,27101240.46,,,-25897901.28,0,,153800000,,12181.03,,,153812181.03,151650000,15461749.91,0,0,,,167111749.91,,,-13299568.88,0,,,-94972920.74,245913391.87,,,150940471.13,34032024.23,82831.85,0,10843238.63,26773773.13,,4257863.38,1211092.39,-1076528.94,12439215.57,382806.59,14828.74,,,,14761403.61,-931411.93,,0,-89504724.17,-45808428.65,-23253435.01,,,0,,,-55775450.58,0,0,0,150940471.13,245913391.87,0,0,,,-94972920.74
20010101,20011231,1205847965.33,,,,,,,,,,,102265349.59,56572554.13,,,1364685869.05,552425129.66,,,,,,108843620.48,328203319.2,201334979.24,,,1190807048.58,,,173878820.47,20000000,8750014.85,4023073.04,,0,,,,32773087.89,49419986.7,6052000,,,0,,,,55471986.7,,,-22698898.81,5000000,,494182000,,2385419.05,,,501567419.05,428282000,154826660.56,1200000,27088.06,,,583135748.62,,,-81568329.57,-12080.26,,,69599511.83,176313880.06,,,245913391.89,85096626.92,-1748501.29,0,-4839063.08,55741774.84,,8523632.79,2145194.56,25188.15,982164.89,947791.36,9943.42,,,,28514611.1,-9401189.94,,0,-160225439.13,66799035.7,86355801.27,,,14951248.91,,,173878820.47,0,0,0,245913391.89,176313880.06,0,0,,,69599511.83
20010101,20010630,557543767.11,,,,,,,,,,,60085349.59,13209803.95,,,630838920.65,249901297.56,,,,,,54311472.73,134974053.1,105712291.79,,,544899115.18,,,85939805.47,20000000,4250014.85,845449.89,,0,,,,25095464.74,32322586.08,2000000,,,0,,,,34322586.08,,,-9227121.34,500000,,255600000,,18764.76,,,256118764.76,290600000,14487771.5,0,930.7,,,305088702.2,,,-48969937.44,0,,,27742746.69,176313880.06,,,204056626.75,35151514.43,195781.76,0,1391693.08,25648813.97,,4096823.39,1185060.7,-1572642.75,12447468.21,386019.34,10148.53,,,,13978990.31,-4554754.78,,324296.28,-79423490.18,53657131.75,20173933.12,,,2843018.31,,,85939805.47,0,0,0,204056626.75,176313880.06,0,0,,,27742746.69
20000101,20001231,1099920837.78,,,,,,,,,,,47679531.46,3605326.9,,,1151205696.14,456893593.97,,,,,,82151349.79,371813737.72,209692096.51,,,1120550777.99,,,30654918.15,12150000,3615525.75,64039.85,,0,,,,15829565.6,65453207.25,46700000,,,0,,,,112153207.25,,,-96323641.65,0,,640100000,,10883.89,,,640110883.89,358190000,240470116.08,0,98480.83,,,598758596.91,,,41352286.98,0,,,-24316436.52,199269183.3,,,174952746.78,161976287.65,1879337.41,0,5440671.34,43766875.96,,9913181.17,0,1398819.43,-107447.23,661537.16,1357.8,,,,18118698.49,-3939948.68,,0,-121781037.94,-94939620.65,8202969.35,,,63236.89,,,30654918.15,638866.72,0,0,174952746.78,199269183.3,0,0,,,-24316436.52
20000101,20000630,487774338.63,,,,,,,,,,,1573925.64,1041418.14,,,490389682.41,157259469.82,,,,,,48123333.89,143189478.32,98660805.14,,,447233087.17,,,43156595.24,0,500000,30084.85,,0,,,,530084.85,64387960.94,20000000,,,0,,,,84387960.94,,,-83857876.09,0,,204500000,,0,,,204500000,31600000,222811597.78,0,0,,,254411597.78,,,-49911597.78,0,,,-90612878.63,198827645.89,,,108214767.26,48115866.25,0,0,4122273.99,24190118.52,,3936145.47,0,-1139892.23,8197733.54,1115.15,163018.56,,,,196291.07,-500000,,324296.28,-15412801.18,-63827748,30678718.86,,,4111458.96,,,43156595.24,0,0,0,108214767.26,198827645.89,0,0,,,-90612878.63
19990101,19991231,1185250303.34,,,,,,,,,,,42201271.85,50961908.13,,,1278413483.32,515519401.98,,,,,,94219443.79,351929459.45,215787588.15,,,1177455893.37,,,100957589.95,6640000,659100,100900,,9100,,,,7409100,80788185.3,38703000,,,0,,,,100139685.3,,,-92730585.3,10000,,292200000,,157034.78,,,292367034.78,234500000,11887209.48,,100449.02,,,246487658.5,,,45879376.28,0,,,54106380.93,144721264.96,,,198827645.89,125736043.73,1856892.22,0,1199404.95,35717887.2,,7445079.6,0,981499.48,-447633.84,281746.17,132833.39,,,,42419.59,-49841279.92,,324296.28,-18474106.41,24912087.11,-28909579.6,,,0,,,100957589.95,0,0,0,198827645.89,144721264.96,0,0,,,54106380.93
19980101,19981231,974432694.81,,,,,,,,,,,17000000,64914816.64,,,1056347511.45,420689590.39,,,,,,72074488.87,306038384.96,171751206.38,,,970553670.6,,,85793840.85,31000,4064300,60170,,0,,,,4155470,205306450.19,484930.78,,,77683190.63,,,,283232106.21,,,-279076636.21,350473701.56,,170321275.19,,0,,,520794976.75,189100000,122891957.2,,3621,,,311995578.2,,,208799398.55,0,,,15516603.19,129204661.77,,,144721264.96,167821030.66,2554933.42,0,-213376.02,23404844.46,,5368955.89,0,5104948.73,5793.6,-596889.81,56902.26,,,,6047688.19,724630.35,,324296.28,-104482813.67,-47233929.44,26906825.95,,,0,,,85793840.85,0,0,0,144721264.96,129204661.77,0,0,,,15516603.19
