"报表期起始日","报表期截止日","营业总收入","营业收入","利息收入","已赚保费","手续费及佣金收入","房地产销售收入","其他业务收入","特殊处理本身不平营业总收入","特殊处理格式不同营业总收入","营业总成本","营业成本","利息支出","手续费及佣金支出","房地产销售成本","研发费用","退保金","赔付支出净额","提取保险合同准备金净额","保单红利支出","分保费用","其他业务成本","营业税金及附加","销售费用","管理费用","财务费用","资产减值损失","特殊处理本身不平营业总成本","特殊处理格式不同营业总成本","公允价值变动收益","投资收益","其中:对联营企业和合营企业的投资收益","汇兑收益","期货损益","托管收益","补贴收入","其他业务利润","特殊处理本身不平营业利润","特殊处理格式不同营业利润","营业利润","营业外收入","营业外支出","非流动资产处置损失","特殊处理本身不平利润总额","特殊处理格式不同利润总额","利润总额","所得税费用","未确认投资损失","特殊处理本身不平净利润1","特殊处理格式不同净利润1","净利润","归属于母公司所有者的净利润","被合并方在合并前实现净利润","少数股东损益","特殊处理本身不平净利润2","特殊处理格式不同净利润2","基本每股收益","稀释每股收益","其他综合收益","归属于母公司所有者的其他综合收益","归属于少数股东的其他综合收益","综合收益总额","归属于母公司所有者的综合收益总额","归属于少数股东的综合收益总额","年初未分配利润","减少注册资本减少的未分配利润","其他转入","可分配利润","提取法定盈余公积","提取公益金","提取资本公积金","提取职工奖福基金","提取储备基金","提取企业发展基金","利润归还投资","补充流动资本","可供股东分配的利润","应付优先股股利","提取任意公积","应付普通股股利","转作资本股本的普通股股利","未分配利润","出售处置部门或被投资单位所得收益","自然灾害发生的损失","会计政策变更增加减少利润总额","会计估计变更增加减少利润总额","债务重组损失","其他补充资料"
20030101,20030331,349391675.03,348836426.38,,,,,555248.65,,,269075794.05,152708321.18,,,,,,,,,,,34166629.48,54461504.55,19151204.02,8588134.82,,,,,532761.92,,,,,0,,,,80848642.9,43990,81433.79,,,,80811199.11,29634834.68,0,,,51176364.43,51101253.8,,75110.63,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20020101,20021231,1053277131.41,1044804516.22,,,,,8472615.19,,,955746090.19,439397367.44,,,,,,,,,,,144044146.99,235333484.64,107779658.26,29191432.86,,,,,2752048.38,,,,,1000000,,,,101283089.6,757421.35,5018781.77,,,,97021729.18,44913630.64,,,,52108098.54,51424620.73,,683477.81,,,,,,,,,,,65525665.51,,,116950286.24,5261586.65,2630793.32,,,,,,,109057906.27,,,73340186.1,,35717720.17,,,,,,
20020101,20020930,782589020.59,778800052.24,,,,,3788968.35,,,715479568.82,334355807.62,,,,,,,,,,,107440631.6,176613473.81,75314692.59,21754963.2,,,,,1133768.83,,,,,1000000,,,,69243220.6,368765.63,1161659.84,,,,68450326.39,34683066.96,0,,,33767259.43,34077096.12,,-309836.69,,,,,,,,,,,75697137.72,,5232.24,109779466.08,3401733.85,1700866.93,0,0,0,0,0,,104676865.3,0,0,73440186.1,0,0,0,0,0,0,0,0
20020101,20020630,546088926.21,544183235.3,,,,,1905690.91,,,482404383.19,204434214.22,,,,,,,,,,,85116360.25,125483611.23,52608791.18,14761406.31,,,,,931411.93,,,,,1000000,,,,65615954.95,202809.71,595994.13,,,,65222770.53,31107914.45,0,,,34114856.08,34032024.23,,82831.85,,,,,,,,,,,75697137.72,0,0,109729161.95,3412886.44,1706443.23,0,0,0,0,0,0,104609832.28,0,0,73340186.1,0,31269646.18,0,0,0,0,0,1000000
20020101,20020331,334821980.4,334386647.14,,,,,435333.26,,,265900317.1,128122512.42,,,,,,,,,,,54791506.99,55344005.92,20577994.58,7064297.19,,,,,-21075.32,,,,,500000,,,,69400587.98,119210,466677.55,,,,69053120.43,31898314.54,0,,,37154805.89,36913648.9,,241156.99,,,,,,,,,,,75697137.72,,0,112610786.62,0,0,0,0,,,,,112610786.62,0,0,0,0,0,,,,,,
20010101,20011231,995361198.25,996675472.04,,,,,-1314273.79,,,880959251.33,361073019.38,,,,,,,,,,,151530004.35,233375675.93,106465940.57,28514611.1,,,,,9401189.94,,,,,2000000,,,,125803136.86,3891023.74,8512916.83,,,,121181243.77,37833118.14,0,,,83348125.63,85096626.92,,-1748501.29,,,,,,,,,,,126646544.47,,0,211743171.39,9208260.11,4604130.06,0,0,,,,,197930781.22,0,0,122233643.5,0,75697137.72,,,,,,
20010101,20010630,498935374.28,500095937.79,,,,,-1160563.51,,,422266360.18,168486695.22,,,,,,,,,,,66245250.45,122424658.21,51130765.99,13978990.31,,,,,4554754.78,,,,,2000000,,,,83223768.88,87490.65,1979247.88,,,,81332011.65,45984715.46,0,,,35347296.19,35151514.43,,195781.76,,,,,,,,,,,127982942.54,0,0,163134456.97,3610518.24,1805259.11,0,0,0,0,0,0,157718679.62,0,0,122233643.5,0,35485036.12,0,0,0,0,0,0
20000101,20001231,972734165.64,978731129.25,,,,,-5996963.61,,,718177150.71,316902874.71,,,,,,,,,,,129385997.65,165173605.59,88595974.27,18118698.49,,,,,3585347.97,,,,,398355.37,,,,221734872.51,1750687.7,2065110.42,,,,221420449.79,52184364.53,0,,,169236085.26,166829154.11,,2406931.15,,,,,,,,,,,-8843650.64,0,0,157985503.47,16646076.97,8323038.52,0,0,0,0,0,0,133016387.98,0,0,0,0,133016387.98,0,0,0,0,0,0
20000101,20000630,467640771.87,469220122.35,,,,,-1579350.48,,,362712978.24,173217593.86,,,,,,,,,,,65380889.82,70254076.94,44535558.6,9324859.02,,,,,500000,,,,,0,,,,101316334.67,2703717.99,615330.53,,,,103404722.13,54504047.82,0,,,48900674.31,48115866.25,,784808.06,,,,,,,,,,,,0,0,,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,0,0,0,0
19990101,19991231,1008432593.57,1014072119.87,,,,,-5639526.3,,,839682367.08,373546579.87,,,,,,,,,,,126369454.84,192141019.32,138181679.63,9443633.42,,,,,4711748.46,,,,,73127048.58,,,,246029187.3,3291353.46,10319853.13,,,,239000687.63,109743790.9,0,,,127592935.95,125736043.73,,1856892.22,,,,,,,,,,,120349288.73,,0,246085332.46,12768992.17,6384496.09,,0,0,0,,,226931844.2,0,0,224924904.04,0,2006940.16,,,,,,
19990101,19990630,534959365.97,535447520.13,,,,,-488154.16,,,440275136.03,204561379.83,,,,,,,,,,,70212547.29,111670587.56,50127691.46,3702929.89,,,,,670515.56,,,,,0,,,,95354745.5,405360.2,1524560.9,,,,94235544.8,30743720.9,0,,,63491823.9,62704220.87,,787603.03,,,,,,,,,,,188962285.99,,0,251666506.86,0,0,,0,0,0,,,251666506.86,0,0,0,0,251666506.86,,,,,,
19980101,19981231,828386529,826734355.17,,,,,1652173.83,,,621996483.78,333284100.88,,,,,,,,,,,95415693.06,95770916.97,91478790.04,6046982.83,,,,,-724630.35,,,,,44084589.16,,,,249750004.03,1505822.26,1053718.1,,,,250202108.19,76195398.89,0,,,170375964.08,167821030.66,,2554933.42,,,,,,,,,,,159052966.11,,0,326873996.77,16826752.03,8413376.01,,0,0,0,,,301633868.73,0,0,0,112831055,188802813.73,,,,,,
19980101,19980630,333427685.61,333076500.47,,,,,351185.14,,,260114965.22,135903741.55,,,,,,,,,,,36823549.98,37241633.94,46121494.31,4024545.44,,,,,595300,,,,,0,,,,73908020.39,78867.71,384186.52,,,,73602701.58,24112357.21,0,,,49490344.37,48651605.31,,838739.06,,,,,,,,,,,159179201.12,,0,207830806.43,0,0,,0,0,0,,,207830806.43,0,0,0,0,94999751.43,,,,,,
19970101,19971231,1070995622.8,1069550692.5,,,,,1444930.3,,,694152127.85,367824472.37,,,,,,,,,,,130744295.92,98100898.24,87135265.8,10347195.52,,,,,387334.26,,,,,120057.7,,,,376500514.5,187984.5,795031.27,,,,375893467.73,124162060.89,0,,,318734954.82,318734954.82,,0,,,,,,,,,,,71235413.4,,0,389970368.22,31873495.48,31873495.48,,0,0,0,,,326223377.26,0,0,167044176.14,0,159179201.12,,,,,,
19970101,19970630,420390442.34,419629860.91,,,,,760581.43,,,0,0,,,,,,,,,,,0,0,0,0,,,,,-132445.62,,,,,0,,,,145664334.84,0,0,,,,145664334.84,48102243.7,0,,,97562091.14,97562091.14,,0,,,,,,,,,,,0,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,,,,,
19960101,19961231,964701975.31,964352944.48,,,,,349030.83,,,664757894.15,385496425.23,,,,,,,,,,,161984524.5,34501698,77750260.51,5024985.91,,,,,2453534.73,,,,,0,,,,302589146.02,84404.07,1799145.66,,,,300874404.43,100176074.87,0,,,244685899.59,244685899.59,,0,,,,,,,,,,,11019493.73,,0,255705393.32,24468589.96,24468589.96,,0,0,0,,,206768213.4,0,0,135532800,0,71235413.4,,,,,,
19960101,19960630,417494500,417325500,,,,,169000,,,0,0,,,,,,,,,,,0,0,0,0,,,,,316500,,,,,0,,,,110571300,0,0,,,,110571300,36488500,0,,,74082800,74082800,,0,,,,,,,,,,,0,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,,,,,
19950101,19951231,719031083.47,717142808.1,,,,,1888275.37,,,477161827.7,287838366.47,,,,,,,,,,,112366458.18,7224799.96,68836845.36,895357.73,,,,,2335559.39,,,,,373857,,,,243704053.29,36950.73,1000914.78,,,,242740089.24,80100441.61,0,,,211093986.1,211093986.1,,0,,,,,,,,,,,100651091.9,,0,289551890.95,21109398.61,21109398.61,,0,0,0,,,247333093.73,0,0,236313600,0,11019493.73,,,,,,
19950101,19950630,384659900,384040500,,,,,619400,,,0,0,,,,,,,,,,,0,0,0,0,,,,,0,,,,,0,,,,152787800,0,0,,,,152787800,22918200,0,,,129869600,129869600,,0,,,,,,,,,,,0,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,,,,,
19940101,19941231,319250679.06,317112158.82,,,,,2138520.24,,,316321564.48,230924053.05,,,,,,,,,,,56902083.79,8983658.26,17746775.36,1764994.02,,,,,480460.94,,,,,,,,,125451126.47,74609.42,2341056.98,,,,123184678.91,18580458.12,,,,104604220.79,104604220.79,,,,,,,,,,,,,22193187.05,,,126797407.84,,,,,,,,,126797407.84,,,,,126797407.84,,,,,,
19940101,19940630,140617000,140616800,,,,,200,,,0,0,,,,,,,,,,,0,0,0,0,,,,,59233400,,,,,0,,,,69705500,0,0,,,,69705500,10455800,0,,,59249700,59249700,,0,,,,,,,,,,,0,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,,,,,
19930101,19931231,225174056,225141651.87,,,,,32404.13,,,209717349.04,122007542.16,,,,,,,,,,,56716770.8,8462054.37,18055670.13,4475311.58,,,,,440612.43,,,,,0,,,,81894483.78,93990.55,1727600.41,,,,80260873.92,21369617.68,0,,,58891256.24,58891256.24,,0,,,,,,,,,,,0,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,,,,,
19920101,19921231,216158013.17,212678384.3,,,,,3479628.87,,,181249743.61,88647501.72,,,,,,,,,,,61427199.48,9983108.79,19055770.15,2136163.47,,,,,0,,,,,0,,,,75033091.51,640451.22,4224011.45,,,,71449531.28,0,0,,,71449531.28,71449531.28,,0,,,,,,,,,,,0,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,,,,,
19910101,19911231,142108020.76,138756657.06,,,,,3351363.7,,,109872692.06,52913028.53,,,,,,,,,,,38032995.31,6876269.69,10037599.4,2012799.13,,,,,0,,,,,0,,,,42804041.8,89530.08,1189792.59,,,,41703779.29,0,0,,,22553360.92,22553360.92,,0,,,,,,,,,,,0,,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,,,,,,
